id,longitude,latitude,weight,tmcf,remove,country,realm,elevation,cloud,temperature,min_temperature,max_temperature,precipitation,dewpoint,pressure,vswc,PET
391,120.883319,17.166681,7.395689708,Mount Data,,PHL,Indomalayan,2223,0.000400783,0.027280753,0.025025502,0.023751289,-0.013199851,0.026343001,1.0210614,0.00032663,0.000178878
392,122.266681,17.016653,7.401719161,Mount Palanan,,PHL,Indomalayan,838,-0.000925451,0.016593764,0.018566765,0.017966904,0.030254368,0.013483962,0.22325605,0.00021485,7.76E-05
395,8.550014,3.333319,7.731741088,Gran Calera de Luba,,GNQ,Paleartic,1298,0.001878502,0.014243408,0.010487838,0.009718555,-0.047085878,0.020528711,1.1139904,-5.89E-05,-0.000410112
396,8.633319,3.333319,7.731741088,Pico Biao,,GNQ,Paleartic,1482,0.001673958,0.020355554,0.011620761,0.010751125,-0.030970616,0.02388597,1.1578287,-0.000127084,-0.000264417
397,8.766681,3.583319,7.729675589,Pico Basile,,GNQ,Paleartic,2760,0.000986677,0.028526349,0.01389539,0.012917085,-0.017732352,0.027458867,1.161552,-0.000209044,-0.000230607
398,29.513569,-1.460042,7.742470203,Volcans,,RWA,Paleartic,2610,0.000381121,0.04624898,0.013049793,0.012141964,0.018022196,0.06315342,2.2559645,0.00076469,7.97E-05
399,118.300014,9.384708,7.640005339,Victoria Peak,,PHL,Indomalayan,940,-0.001838952,0.018152535,0.0184452,0.018236168,-0.015533527,0.010775978,0.53444636,-9.41E-05,-5.4E-05
400,150.283042,-9.333319,7.641149422,Goodenough Island,,PNG,Australasia,720,0.000617243,0.011320909,0.011370856,0.01045211,0.06698547,0.026029013,-0.37355536,0.001007256,5.54E-05
401,150.549597,-9.433569,7.638911768,Fergusson Island,,PNG,Australasia,1602,0.001493314,0.015623867,0.015112154,0.015210129,0.05907673,0.020980986,-0.390404,1.02E-05,3.65E-05
402,141.300625,-5.101153,7.713936704,Mount Aiyang,,PNG,Australasia,2822,0.001029798,0.028391134,0.012180035,0.010500337,-0.017381683,0.035122257,1.1227665,0.000480687,0.000222587
403,152.057653,-4.771347,7.717823303,New Britain Island,,PNG,Australasia,1598,-0.00038062,0.010626652,0.012885814,0.010820052,0.13338667,0.028184135,0.10744377,0.000944749,0.000323995
404,152.879625,-4.252014,7.723418252,New Ireland Island,,PNG,Australasia,1182,-0.000441062,0.016046911,0.01670391,0.015982466,,0.026665,0.07383305,0.000676526,0.000361393
405,114.918931,4.011319,7.725793376,Gunung Mulu,,MYS,Indomalayan,1127,0.001551594,0.030421099,0.00969577,0.007545519,0.00873737,0.04016327,1.3606211,0.000649043,0.000145509
406,117.516986,4.965375,7.715568139,Gunung Lotong,,MYS,Indomalayan,735,0.000689784,0.028625475,0.008743037,0.00721635,0.054183543,0.03459783,1.060808,0.000648172,0.000190073
407,117.799514,4.816292,7.71730889,Segama Highlands,,MYS,Indomalayan,659,-0.000555565,0.030771056,0.012479948,0.011230926,0.016935492,0.03140257,0.9033711,0.000581504,0.000181304
408,117.902069,4.400458,7.7218846,Tawau Highlands,,MYS,Indomalayan,363,-0.000476156,0.030507836,0.01241346,0.011895631,0.013067856,0.027428158,0.7550701,0.000464663,0.000158353
409,-96.008431,17.140181,7.396758433,"Cempoaltépetl, Oaxaca",,MEX,Neotropic,3160,0.000546273,0.031821072,0.024097743,0.022912111,-0.01836514,0.048250787,1.8600476,0.000354151,0.000209053
410,-91.753125,14.667986,7.489407322,Volcán San Pedro,,GTM,Neotropic,712,0.000635691,0.04376438,0.02673698,0.026108192,-0.000245042,0.047641143,1.7812803,-0.000196106,0.000368987
411,-91.812597,14.595125,7.491925164,Volcán Tolimán,,GTM,Neotropic,312,-0.000186512,0.04849372,0.032231115,0.03181698,0.028062958,0.038440235,1.310699,-0.000605309,0.000372754
412,113.999986,3.999986,7.725901803,Gunung Mulu,,MYS,Indomalayan,27,0.000387027,0.025242906,0.007198287,0.005992993,-0.009076236,0.03293398,1.164468,0.000510311,-0.000495685
414,55.583319,-21.066681,7.221147307,Picon de Neiges,,REU,Paleartic,1623,0.001407194,0.031441297,0.031384334,0.031204065,-0.007945559,0.03973025,-3.397005,0.000227347,0.000347468
415,55.666681,-21.216681,7.213755684,Picon de la Fournaise,,REU,Paleartic,2264,0.001552074,0.03073891,0.030480467,0.030276228,-0.017152987,0.040051255,-3.1005952,0.000325121,0.000408558
416,37.450014,-2.983319,7.734382234,Mount Kilimanjaro,,TZA,Paleartic,2617,-0.00027699,0.032368045,0.02448159,0.024110077,-0.007012747,0.043030538,1.0697846,0.000319344,0.000140599
417,36.749986,-3.250014,7.732396229,Mount Meru,,TZA,Paleartic,4369,-0.000959227,0.030682854,0.024804879,0.024341462,0.046179935,0.036196046,0.8036315,0.000150155,0.000134767
418,35.916681,-7.833319,7.671799605,Uzungwa Mountains,,TZA,Paleartic,2077,-0.001151495,0.04349617,0.02409134,0.023977388,0.03360149,0.041970007,0.8727206,0.000214343,0.00015836
419,35.733347,-3.783319,7.727915844,Malundwe,,TZA,Paleartic,971,-0.000391832,0.023941876,0.019396124,0.018466013,0.021832198,0.04069447,0.8294801,0.000165117,5.43E-05
420,35.366681,-4.500014,7.72082662,Hanang,,TZA,Paleartic,1757,-0.000252839,0.023435563,0.016695276,0.015994092,0.017732421,0.04477832,1.2092292,0.000405213,0.000106164
421,35.499986,-3.166681,7.733035022,Ngorongoro,,TZA,Paleartic,1749,0.000278462,0.02470801,0.021747734,0.020947492,0.000933491,0.03680154,1.4921081,0.000273175,6.33E-05
422,29.833319,-6.166681,7.69961148,Mahale Mountains,,TZA,Paleartic,2237,-0.000742489,0.02911155,0.011887335,0.011520718,0.007745289,0.048927527,1.6223676,0.000491957,0.000321609
423,38.258819,-4.695958,7.718675357,Usambara Mountains,,TZA,Paleartic,2091,-0.000281849,0.03361559,0.021959083,0.020887638,0.026196891,0.046498243,0.22729325,0.000425824,0.000137338
424,37.499986,-0.166681,7.744984935,Mount Kenya,,KEN,Paleartic,2522,0.000319717,0.027801523,0.02886518,0.028916929,0.014330323,0.03014077,1.3929411,0.000275435,-0.000255145
425,36.933347,2.716681,7.73619809,Mount Kulal,,KEN,Paleartic,1783,-0.0001197,0.03414357,0.038468808,0.03708799,0.006100847,0.016727993,0.11477076,0.002024586,-0.00078324
426,37.999986,2.333319,7.738511365,Mount Marsabit,,KEN,Paleartic,1332,-0.001541568,0.043968245,0.04690327,0.04770885,0.023409108,0.004108452,-0.39486507,-0.000659019,-0.000748255
427,36.783319,1.183319,7.743344468,Karisia Hills,,KEN,Paleartic,1964,0.000204442,0.020914309,0.026277889,0.025558218,0.023660962,0.025252942,1.3066574,0.00069518,-0.000603806
428,37.433347,0.066681,7.745012829,Mount Mukogodo,,KEN,Paleartic,2800,0.000453857,0.025444498,0.027687155,0.027360942,0.007610901,0.027172292,1.442013,2.09E-05,-0.000330305
429,36.683347,-0.416681,7.74481061,Aberdare Hills,,KEN,Paleartic,3200,-0.001293703,0.026702292,0.027428115,0.027691644,0.044800643,0.023748798,1.6935182,0.000260779,-0.000275766
430,-65.500014,3.483319,7.730519682,Duida-Marahuaca,,VEN,Neotropic,1274,-0.003745222,0.025975337,0.025855502,0.02582121,-0.063211694,0.007275545,2.0161228,-0.000173035,-0.000832202
431,-66.666653,10.533319,7.612812573,El Avila,,VEN,Neotropic,1877,-0.002198108,0.03490444,0.016041808,0.016530242,-0.014541134,0.020448936,2.0594196,-0.000813666,0.000348213
432,-70.166653,9.183347,7.644452712,Guaramacal,,VEN,Neotropic,1696,-0.001176866,0.034502033,0.022056203,0.021989118,-0.032982245,0.028791513,2.5632353,-0.000183713,0.000146203
433,-67.849986,10.466681,7.614474878,Henri Pittier,,VEN,Neotropic,0,-0.002055482,0.024992682,0.019803036,0.01973327,-0.02498364,0.017528642,1.6913322,-0.000267479,0.000312829
434,-65.883319,1.233319,7.743200047,La Neblina,,VEN,Neotropic,568,-0.005532312,0.023644568,0.026737578,0.026845649,0.015474282,0.005891479,1.2947733,-0.000207603,-0.000397088
435,-69.666653,11.166681,7.596493522,Sierra de San Luis,,VEN,Neotropic,1015,-0.003090525,0.050240267,0.031345252,0.033220276,-0.021023767,0.022179618,1.6736834,-0.001314318,0.000332885
436,-64.000014,10.999986,7.600879661,Cerro El Copey,,VEN,Neotropic,125,-0.001057519,0.007833564,0.009027855,0.008633183,-0.006942323,0.010754515,1.9421868,-9.33E-06,0.000206581
437,-69.933347,11.816653,7.578770504,Cerro Santa Ana,,VEN,Neotropic,400,-0.001686497,0.029545216,0.017325623,0.017298356,-0.009883365,0.02876346,1.5268936,5.07E-05,0.00016721
438,-63.599986,10.199986,7.621023351,El Gu charo (Cerro Negro),,VEN,Neotropic,1488,-0.001632258,0.028861133,0.01464128,0.015031072,-0.000603015,0.022865683,2.2177439,-0.000314958,-7.97E-06
439,-62.000014,10.666681,7.609454535,Cerro Azul,,VEN,Neotropic,144,-0.001188452,0.015252578,0.017028667,0.016837025,-0.033656165,0.008826609,1.9373746,-8.47E-09,0.000118348
440,-63.866681,10.116681,7.623034605,Cerro Turumiquire,,VEN,Neotropic,2329,-0.000852815,0.028949758,0.013919602,0.014213235,0.005139831,0.023326073,2.270238,0.00011813,-0.000132861
441,-64.116681,10.183347,7.621426373,Cerro Peon¡a,,VEN,Neotropic,549,-0.000724559,0.034836177,0.01891891,0.01894737,-0.001123468,0.02146764,2.1739602,-0.000187704,-0.000137648
442,-69.266681,9.883319,7.628581907,Terepaima,,VEN,Neotropic,953,-0.003058559,0.05681563,0.03618179,0.03768123,-0.05040151,0.014182206,1.9072828,-0.001365601,-0.000206963
443,-69.533319,9.666681,7.633617061,Yacamb£,,VEN,Neotropic,668,-0.002546109,0.048999455,0.0312186,0.03215846,-0.042041097,0.02077167,2.2169895,-0.000932712,-0.000191573
444,-67.883319,10.366681,7.616949859,Palmichal,,VEN,Neotropic,1247,-0.002619863,0.039303478,0.022062846,0.021932326,-0.017269893,0.025463771,1.8955554,-0.000637389,-0.000147771
445,-67.533319,9.883319,7.628581907,Cerro Platill¢n,,VEN,Neotropic,1357,-0.001850775,0.06514596,0.03844271,0.039040692,-0.023859844,0.008247517,2.0011203,-0.001622602,-9.29E-05
446,-67.316653,10.416681,7.615715302,Pico Codazzi,,VEN,Neotropic,1844,-0.001608718,0.045622922,0.026017837,0.026467906,-0.009063729,0.015404585,1.9199524,-0.001020073,-0.000188148
447,-67.150014,10.366681,7.616949859,Macarao,,VEN,Neotropic,1903,-0.002145408,0.055185363,0.027282491,0.02832231,-0.013707785,0.015990095,2.133975,-0.001032611,-0.000183238
448,-62.633319,10.683347,7.609031956,Cerro Humo,,VEN,Neotropic,503,-0.001370902,0.013418287,0.015042941,0.014780337,-0.03197564,0.009830286,1.9386177,-2.32E-06,-0.000209902
449,-60.783319,5.233319,7.712306525,Roraima,,VEN,Neotropic,994,-0.000276916,0.015978996,0.008625873,0.007660978,-0.0340696,0.02390724,2.4416783,0.000585484,0.000251361
450,-60.966681,5.349986,7.710832977,Kukenan,,VEN,Neotropic,1532,-9.19E-05,0.013604101,0.006484922,0.005514117,-0.053746358,0.024024446,2.4400752,0.000758952,0.000242497
451,-61.783319,5.966681,7.702506085,Sierra de Lema,,VEN,Neotropic,1009,-0.000794342,0.016375968,0.009600407,0.008849447,-0.056143645,0.018343607,2.3186212,-0.000185193,0.000193166
452,-62.133319,5.383319,7.710406021,Chimanta,,VEN,Neotropic,1623,-0.000189973,0.013944966,0.008187171,0.00719359,-0.05926896,0.023109205,2.509871,0.00048257,0.000223801
453,-62.591097,5.824986,7.704499319,Auyan-Tepui,,VEN,Neotropic,1611,-0.001368744,0.019804688,0.013433478,0.012917474,-0.03893163,0.015783755,2.2846885,-0.000109044,0.000163788
454,-72.250014,7.516681,7.677589956,El Tam ,,VEN,Neotropic,1325,-0.001307162,0.030895675,0.020694222,0.020323694,-0.025147125,0.03726085,2.533975,5.09E-05,-8.15E-05
455,-72.000014,7.900014,7.670549707,P ramos del Batall¢n y La Negra,,VEN,Neotropic,1289,-0.000261934,0.021777837,0.011646038,0.011156237,-0.042262733,0.04673044,2.6489446,0.001326038,-7.35E-05
456,-71.083347,8.733319,7.654046803,Sierras de la Culata y Nevada,,VEN,Neotropic,2851,-0.00153705,0.028234974,0.018875208,0.018990364,-0.026799109,0.03972366,2.8549714,-8.72E-05,-0.000172361
457,-72.750014,10.066653,7.624234609,Sierra de Perij ,,VEN,Neotropic,1057,-0.002547276,0.042322155,0.027403971,0.028285727,-0.029758325,0.029266471,2.190493,-0.000220855,-0.000256617
458,-66.483319,10.083319,7.623835501,Guatopo,,VEN,Neotropic,355,-0.003120562,0.04758992,0.02133789,0.022985494,-0.022029437,0.01786961,2.054936,-0.00138401,-0.000282807
459,-68.000014,10.333319,7.617770341,San Esteban,,VEN,Neotropic,1528,-0.002631235,0.03912724,0.022087708,0.02200475,-0.02298612,0.026133504,1.920949,-0.000560956,-0.000328256
460,-68.916653,10.399986,7.616128173,Hato Jaguar,,VEN,Neotropic,587,-0.003815084,0.056039307,0.03332768,0.035545822,-0.032556448,0.018682197,1.8485553,-0.001537438,-0.000328256
461,-70.198347,9.501097,7.637391155,Sierra de Barbacoas,,VEN,Neotropic,2392,-0.000848988,0.035130095,0.02123199,0.021183252,-0.008952409,0.03358641,2.5074394,-0.000296482,-0.000273323
462,-71.500014,8.499986,7.658833112,P ramos Molino y Rio Negro,,VEN,Neotropic,1346,-0.001875523,0.02781045,0.019440293,0.019484749,-0.035772353,0.042392205,2.4137897,0.000165447,-0.000171672
463,-68.833347,10.416681,7.615715302,Sierra de Aroa,,VEN,Neotropic,944,-0.003760643,0.05780338,0.034542188,0.036907576,-0.025240129,0.019596107,1.6703607,-0.001942357,-0.000392562
464,34.506986,1.038736,7.743728464,Mount Elgon,,KEN,Paleartic,3376,-0.000385745,0.014986894,0.019065883,0.018754074,0.0488955,0.009908279,2.1982906,0.000148497,8.67E-05
465,37.309708,1.286958,7.743038472,Mathews Range,,KEN,Paleartic,1536,-0.000851645,0.032980468,0.03813929,0.037800267,0.014993159,0.013307544,0.27022925,-5.54E-05,0.000151232
466,36.826375,2.171208,7.739383978,Mount Nyiro,,KEN,Paleartic,2796,0.000299171,0.022860909,0.02794578,0.027068192,0.032740854,0.023456877,0.6456756,0.000686275,0.00029839
467,35.883625,-1.703264,7.741550671,Loita Hills,,KEN,Paleartic,2263,-0.000293706,0.030149575,0.029850649,0.029557846,0.03802821,0.01973525,0.8719083,-0.000312007,-0.000332942
468,35.909014,-1.818764,7.741064507,Nguruman Escarpment,,KEN,Paleartic,2028,-0.000263346,0.030724818,0.030032586,0.029699568,0.03627758,0.019585285,0.7116038,-0.000495165,-0.000568146
469,38.021319,0.374014,7.744850935,Ngaia Forest,,KEN,Paleartic,1357,-0.00087377,0.036481895,0.03872532,0.039453607,-0.001353257,0.015889836,0.007866782,-0.000484776,-0.000177305
470,37.939319,0.238042,7.744950412,Nyambeni Hills,,KEN,Paleartic,1631,-0.000687889,0.03285137,0.035159145,0.035561983,-0.0195357,0.019946324,0.24861851,-0.00030433,-0.000165352
471,37.356069,0.216681,7.744962023,Ndare Ngare,,KEN,Paleartic,1753,0.00025331,0.027640035,0.030491635,0.030147275,-0.006427527,0.022047257,1.0820951,-0.000454435,-6.76E-05
472,37.181708,1.831264,7.74100998,Ndoto Mountains,,KEN,Paleartic,852,-0.000606218,0.033694446,0.038607128,0.038432542,0.012168037,0.011553849,0.40467474,-0.000335,0.000190228
473,-65.849903,-27.149903,6.882083083,La Florida Nature Park,,ARG,Neotropic,1880,-0.004267876,0.008463426,0.022758063,0.023770856,0.020340247,-0.013079871,3.6809688,-0.000557538,0.001151039
474,-65.488819,-24.681597,7.029282151,,,ARG,Neotropic,1600,-0.004456177,0.020101376,0.024881557,0.026620839,-0.002787228,-0.002347682,3.61336,-0.00073006,0.001802006
475,-64.511125,-24.186208,7.057256064,,,ARG,Neotropic,2219,-0.004135349,0.025520995,0.023831185,0.026446262,-0.001592754,-0.005187664,3.0635078,0.000115214,0.001862778
476,-64.699875,-22.483097,7.149372035,Baritú National Park,,ARG,Neotropic,1406,-0.003707027,0.03904672,0.025547335,0.0272125,-0.014402813,0.012955389,3.4966264,-0.00091464,0.001672771
477,-61.230264,10.726931,7.607923772,Cerro del Aripo,,TTO,Neotropic,762,-0.001336669,0.015198495,0.014035164,0.013687993,-0.04972985,0.009276601,2.0223098,-0.000263648,-0.000391747
478,-61.700542,12.118875,7.570193689,Fedons Camp,,GRD,Neotropic,710,-0.001182935,0.01092301,0.013135943,0.012615398,-0.029568784,0.00829058,2.037571,-8.47E-09,-0.00027804
479,-61.676097,12.162208,7.568946472,Mount St Catherine,,GRD,Neotropic,787,-0.001182935,0.01092301,0.013135943,0.012615398,-0.031524863,0.00829058,2.037571,-8.47E-09,-0.000261131
480,-61.200014,13.215819,7.537276258,Grande Bonhomme,,VCT,Neotropic,590,-0.00091472,0.009074758,0.011115277,0.010660268,-0.0250747,0.008794801,2.038589,-8.47E-09,-0.000229361
481,-87.818236,14.140986,7.507342756,Guajiquiro BiR,,HND,Neotropic,1925,-0.00176467,0.04957129,0.0305027,0.031443436,0.028212959,0.036293626,1.6191298,-0.000668713,-0.000215094
482,-87.089569,14.176764,7.506145401,La Tigra NP,,HND,Neotropic,2173,-8.06E-05,0.034849826,0.01669095,0.015660502,0.033984978,0.057057034,1.8338236,0.000526967,-0.000174615
483,-61.201097,13.289986,7.534949715,Richmond Peak,,VCT,Neotropic,863,-0.000951796,0.008900113,0.010905043,0.010498452,-0.02978694,0.008847214,2.0375104,-8.47E-09,-0.000170628
484,-61.012792,13.862014,7.516577433,Mount Gimie,,LCA,Neotropic,720,-0.000784964,0.010672033,0.010288702,0.01008686,-0.014909847,0.012485104,2.0457752,0.000142933,-5.89E-05
485,-89.061236,14.459625,7.496575068,El Guisayote BiR,,HND,Neotropic,2070,-0.00129336,0.050283384,0.029013772,0.029567707,0.026219562,0.0401459,1.6806713,-0.000367613,0.000164738
486,-89.338819,14.425042,7.497755058,Montecristo-Trifinio NP,,HND,Neotropic,2081,-0.001726837,0.051924333,0.030544437,0.031116297,0.009826077,0.037967473,1.5716298,-0.00061471,0.000364069
487,-89.121514,14.376181,7.499417518,El Pital BiR,,HND,Neotropic,2389,-0.00129336,0.050283384,0.029013772,0.029567707,0.029370239,0.0401459,1.6806713,-0.000367613,0.00030229
488,-89.001958,14.653681,7.489902622,Erapuca WR,,HND,Neotropic,2159,-0.001676598,0.050269257,0.028019015,0.028714905,0.028417656,0.04108148,1.7076237,-0.000982631,0.000109324
489,-88.913403,15.107014,7.473977191,Cerro Azul de Copán NP,,HND,Neotropic,2181,-0.002105435,0.046743825,0.02379929,0.023956928,0.017675951,0.0457405,1.4242595,-0.000281986,2.64E-05
490,-88.147208,14.937708,7.479980184,Santa Barbara NP,,HND,Neotropic,2087,-0.002711471,0.056900606,0.03466654,0.035792697,0.0128984,0.03832665,1.2216696,-0.001497901,-4.02E-05
491,-88.833986,14.417625,7.498007771,Volcan Pacayita BiR,,HND,Neotropic,2059,-0.001249774,0.049195614,0.028284386,0.028783996,0.03221759,0.04152551,1.7373841,-0.0003065,-2.55E-05
492,-88.731875,14.499653,7.495205848,Celaque NP,,HND,Neotropic,2149,-0.001531504,0.047870077,0.026692007,0.027073685,0.024367645,0.04406276,1.8208979,-0.000397507,-3.55E-05
493,-88.548625,14.735264,7.487071549,Puca WR,,HND,Neotropic,2141,-0.0022777,0.05278796,0.03066442,0.031390104,0.028228339,0.04056206,1.5369005,-0.001336744,-0.000129075
494,-88.141097,14.456903,7.496668044,Mixcure WR,,HND,Neotropic,2220,-0.001763092,0.04951896,0.029251652,0.030137932,0.020008408,0.040219646,1.7595468,-0.00065517,-0.000136678
495,-87.797292,14.353931,7.500172733,Cordillera de Montecillos BiR,,HND,Neotropic,2160,-0.002400891,0.049563963,0.029487258,0.03040834,0.022021301,0.03887974,1.6290934,-0.000787654,-0.000180275
496,-87.519792,14.477847,7.495952214,Montana de Comayagua NP,,HND,Neotropic,2280,-0.001290119,0.042817734,0.022980597,0.022839991,0.017815938,0.04432442,1.7332829,-0.000409946,-0.000198995
497,-87.578264,15.171597,7.47166994,Pico Pijol NP,,HND,Neotropic,2050,-0.002064504,0.0475625,0.026478598,0.026448807,0.014517074,0.047029965,1.3505796,-0.000650021,-0.000213624
498,-87.089569,15.028486,7.476769714,Montana de Yoro NP,,HND,Neotropic,2152,-0.001291259,0.0522875,0.031856418,0.032165088,0.006429631,0.042577654,1.5528451,-0.000939651,-0.000215148
499,-86.838236,14.319903,7.501325509,El Chile BiR,,HND,Neotropic,1921,0.000376386,0.03146769,0.013113608,0.011562656,0.020946339,0.06273671,1.7908581,0.000790228,-0.000183574
500,-86.705597,15.105264,7.474039576,La Muralla WR,,HND,Neotropic,1773,-0.001041342,0.04491224,0.025097638,0.024960589,0.01457809,0.051948477,1.6585459,-0.000361487,-0.000224092
501,-85.866125,14.984847,7.478315424,Sierra de Agalta NP,,HND,Neotropic,2253,-8.32E-05,0.028952016,0.010524662,0.008969628,-0.002587526,0.06314064,1.6335337,0.001076507,-0.000224401
502,-61.173319,14.809153,7.484494242,Mount Pelée,,MTQ,Neotropic,994,-0.000853981,0.007983616,0.008414308,0.008093192,0.006938764,0.013044887,2.088744,0.000241516,-0.000214869
503,-88.229236,15.508431,7.459481138,Montana de Cusuco NP,,HND,Neotropic,1923,-0.00309109,0.053443383,0.03098096,0.031350754,0.01490372,0.045386367,1.0315589,-0.000998369,-0.000151577
504,-87.300764,15.445597,7.461774634,Texiguat WR,,HND,Neotropic,1887,-0.001855368,0.0519436,0.03135947,0.031419273,0.017231923,0.04346411,1.2257439,-0.000782817,-0.000151577
505,-86.881875,15.627097,7.455125025,Pico Bonito NP,,HND,Neotropic,1899,-0.001946269,0.042984664,0.026655762,0.026354844,0.023070054,0.043311343,1.3322492,-0.000225742,-0.000138265
506,-61.657514,16.063319,7.438834447,Soufrière,,GLP,Neotropic,1064,-0.000516237,0.008851263,0.007287803,0.006886263,0.02078582,0.014012301,2.1609921,0.000281129,-0.000109107
507,-61.337208,15.362514,7.464793325,Trois Pitons,,DMA,Neotropic,940,-0.000726272,0.008131851,0.009588608,0.009280545,0.054640874,0.009768399,2.0991583,-8.47E-09,-0.000126614
508,-61.327764,15.341097,7.46556891,Morne Macaque,,DMA,Neotropic,765,-0.000726272,0.008131851,0.009588608,0.009280545,0.038190782,0.009768399,2.0991583,-8.47E-09,-0.000109213
510,-61.408875,15.500014,7.459788891,Morne Diablotins,,DMA,Neotropic,1110,-0.000673817,0.008307024,0.009771056,0.009417648,0.034006763,0.009772085,2.0940986,-8.47E-09,-0.000101891
511,-61.327708,15.341097,7.46556891,,,DMA,Neotropic,765,-0.000726272,0.008131851,0.009588608,0.009280545,0.038190782,0.009768399,2.0991583,-8.47E-09,-9.93E-05
512,-62.583597,17.149431,7.396385569,Nevis Peak,,KNA,Neotropic,925,-0.000861515,0.005952284,0.007204914,0.006825346,-0.028769594,0.011485294,2.1715,-8.47E-09,-3.79E-05
513,-76.578319,18.041931,7.359496274,Blue Mountain Peak,,JAM,Neotropic,2191,-0.000903969,0.028390866,0.01849828,0.01821879,-0.012487968,0.02035199,1.6387898,4.38E-05,-5.48E-05
514,-65.791931,18.314708,7.347862014,El Yunque,,PRI,Neotropic,882,-0.001103473,0.02574135,0.013958097,0.013394809,-0.022393262,0.03088468,2.0073528,8.62E-05,-4.07E-05
515,-65.766375,18.271653,7.349709527,Pico de Este,,PRI,Neotropic,822,-0.001103473,0.02574135,0.013958097,0.013394809,-0.04697234,0.03088468,2.0073528,8.62E-05,-4.07E-05
516,-62.808319,17.368597,7.387494199,Mount Liamuiga,,KNA,Neotropic,723,-0.000884336,0.005875571,0.007092725,0.006773927,-0.02891295,0.011433278,2.1784413,-8.47E-09,3.73E-05
517,-62.756125,17.326653,7.38920427,Olivée's Mount,,KNA,Neotropic,784,-0.00088539,0.006123011,0.007390969,0.00702942,-0.023728851,0.011406177,2.175122,-8.47E-09,5.32E-05
518,-155.589264,19.604958,7.290561113,Hawái,,USA,Oceania,2414,0.000589808,0.056674756,0.03336714,0.031802136,-0.002001913,0.07627623,-0.7437344,0.000279778,-3.27E-05
519,-76.833319,20.000819,7.272232527,Pico Turquino,,CUB,Neotropic,1622,0.000233473,0.022450052,0.018775554,0.017691912,0.004332152,0.02901404,1.7009922,0.000386421,-6E-06
520,-72.266653,18.349986,7.346345099,Pic Cabaio,,HTI,Neotropic,2064,-0.000603111,0.028294802,0.020684853,0.01977159,-0.04505134,0.03333604,1.9220753,9.67E-05,9.36E-05
521,-70.991653,19.033292,7.316410629,Pico Duarte,,DOM,Neotropic,2877,0.000657119,0.02883391,0.016568348,0.015159074,-0.05822119,0.057544205,2.3657544,0.000289679,6.04E-05
522,116.367569,4.817097,7.717299633,Witti Range,,MYS,Indomalayan,727,0.002424779,0.011892206,-0.010776289,-0.014230199,-0.000784767,0.05724694,1.4273642,0.003205689,0.000438215
523,115.238958,3.450236,7.730793682,Tamabo Range,,MYS,Indomalayan,784,0.001649262,0.028529162,0.008741825,0.006537223,-0.01725971,0.0429675,1.4973953,0.00084645,0.000531944
524,113.801986,2.199681,7.739235258,Hose Mountains,,MYS,Indomalayan,586,-0.000427472,0.022694914,0.009961471,0.008841522,0.005400575,0.031085018,1.297481,0.000268125,0.000478426
525,114.416819,2.322625,7.738570863,Linau Balui Plateau,,MYS,Indomalayan,733,0.000422225,0.024410762,0.009808365,0.008391445,-0.023361517,0.034374595,1.4429965,0.00032797,0.00051574
526,115.111014,2.896486,7.73499222,Penambo Range,,MYS,Indomalayan,762,0.00119252,0.026625553,0.008723504,0.0068166,-0.014763037,0.039916694,1.4986929,0.000747312,0.000583407
527,113.801986,3.306375,7.731954798,Dulit Range,,MYS,Indomalayan,109,-5.37E-05,0.025408322,0.009195562,0.007600709,-0.004766836,0.033882327,1.2072526,0.000481761,0.000608881
528,113.474069,1.338903,7.742875446,Tohenbatu,,MYS,Indomalayan,822,-0.001200102,0.024557145,0.015172474,0.01429461,0.04127235,0.026853383,1.385807,0.000151258,0.000375465
